HPA,Num_Missing,Percentage_Missing,Var_Intensity
HPA010953_SBA4_rep1,111,0.3687707641196013,0.008738386537456198
HPA014155_SBA4_rep1,27,0.08970099667774087,0.02464667332127261
HPA030521_SBA4_rep1,23,0.07641196013289037,0.013107752040195372
HPA001373_SBA4_rep1,205,0.6810631229235881,0.014644762375006672
HPA006666_SBA4_rep1,284,0.9435215946843853,0.02500923580720759
HPA008880_SBA4_rep1,224,0.7441860465116279,0.011600637204788603
HPA015109_SBA4_rep1,281,0.9335548172757475,0.010169749373448151
HPA027526_SBA4_rep1,185,0.6146179401993356,0.08073062960491821
HPA030497_SBA4_rep1,7,0.023255813953488372,0.0056741903270623745
HPA035029_SBA4_rep1,172,0.5714285714285714,0.007568320123092234
HPA003157_SBA4_rep1,255,0.8471760797342193,0.009743440662163289
HPA001888_SBA4_rep1,61,0.2026578073089701,0.05484726488652109
HPA004248_SBA4_rep1,105,0.3488372093023256,0.015513068237114704
HPA006983_SBA4_rep1,24,0.07973421926910298,0.019781327332221443
HPA008918_SBA4_rep1,105,0.3488372093023256,0.016573904665249255
Empty_SBA4_rep1,9,0.029900332225913623,0.020667663757735374
HPA003925_SBA4_rep1,22,0.07308970099667775,0.008653780468800146
HPA004252_SBA4_rep1,3,0.009966777408637873,0.015239764115098055
HPA006965_SBA4_rep1,1,0.0033222591362126247,0.0053360843211453235
HPA008823_SBA4_rep1,1,0.0033222591362126247,0.004246442360788971
HPA012306_SBA4_rep1,1,0.0033222591362126247,0.004562796194617801
HPA015236_SBA4_rep1,237,0.7873754152823921,0.04278476615102024
HPA023371_SBA4_rep1,5,0.016611295681063124,0.004780096968403223
HPA027999_SBA4_rep1,18,0.059800664451827246,0.007671820312136967
HPA035434_SBA4_rep1,14,0.046511627906976744,0.0072267491890469215
HPA035715_SBA4_rep1,10,0.03322259136212625,0.011397099868995354
HPA001671_SBA4_rep1,8,0.026578073089700997,0.008565678674709528
HPA005825_SBA4_rep1,4,0.013289036544850499,0.004625902000901406
HPA004478_SBA4_rep1,2,0.006644518272425249,0.003051699135779854
HPA007637_SBA4_rep1,2,0.006644518272425249,0.006738617811564651
HPA008992_SBA4_rep1,6,0.019933554817275746,0.005690284592998634
HPA013159_SBA4_rep1,1,0.0033222591362126247,0.00845475610661057
HPA014355_SBA4_rep1,4,0.013289036544850499,0.00429889668021294
HPA023739_SBA4_rep1,9,0.029900332225913623,0.12591719431221818
HPA028105_SBA4_rep1,8,0.026578073089700997,0.012894930288627232
HPA035661_SBA4_rep1,1,0.0033222591362126247,0.006673454695342866
HPA043870_SBA4_rep1,2,0.006644518272425249,0.00460275362676316
HPA063353_SBA4_rep1,4,0.013289036544850499,0.007804762634073169
HPA065537_SBA4_rep1,3,0.009966777408637873,0.005415666598041613
HPA067531_SBA4_rep1,2,0.006644518272425249,0.006016582550436514
HPA070609_SBA4_rep1,2,0.006644518272425249,0.005159517918717866
HPA066440_SBA4_rep1,1,0.0033222591362126247,0.004460428807903754
HPA040652_SBA4_rep1,1,0.0033222591362126247,0.013541898678958867
HPA041471_SBA4_rep1,3,0.009966777408637873,0.005532966405458466
HPA004856_SBA4_rep1,2,0.006644518272425249,0.007605220031227446
HPA042818_SBA4_rep1,2,0.006644518272425249,0.005149803219056577
HPA044105_SBA4_rep1,42,0.13953488372093023,0.020349432597075372
HPA046979_SBA4_rep1,3,0.009966777408637873,0.008284314021083672
HPA051326_SBA4_rep1,4,0.013289036544850499,0.004572540987014034
HPA054246_SBA4_rep1,7,0.023255813953488372,0.023881125249896957
HPA058603_SBA4_rep1,5,0.016611295681063124,0.004920557514331111
HPA064870_SBA4_rep1,3,0.009966777408637873,0.006161027334954846
HPA068907_SBA4_rep1,3,0.009966777408637873,0.0074057841553000865
HPA071007_SBA4_rep1,14,0.046511627906976744,0.013726432743951678
HPA074396_SBA4_rep1,1,0.0033222591362126247,0.010895195873987636
HPA075201_SBA4_rep1,14,0.046511627906976744,0.006740305288934222
HPA079325_SBA4_rep1,2,0.006644518272425249,0.005372035067108069
HPA042555_SBA4_rep1,17,0.05647840531561462,0.008315838250133503
HPA039835_SBA4_rep1,19,0.06312292358803986,0.01729441121384801
HPA047213_SBA4_rep1,11,0.036544850498338874,0.009517407029915144
HPA051702_SBA4_rep1,2,0.006644518272425249,0.01052419228135344
HPA054758_SBA4_rep1,2,0.006644518272425249,0.015131800803669673
HPA060871_SBA4_rep1,7,0.023255813953488372,0.010923132403708196
HPA066026_SBA4_rep1,7,0.023255813953488372,0.005134330310131513
HPA069564_SBA4_rep1,12,0.03986710963455149,0.01034169542525093
HPA070003_SBA4_rep1,28,0.09302325581395349,0.009984643442302633
HPA074892_SBA4_rep1,2,0.006644518272425249,0.0058831561187208435
HPA027735_SBA4_rep1,18,0.059800664451827246,0.0074753327106626
HPA031314_SBA4_rep1,2,0.006644518272425249,0.003422479981078566
HPA079570_SBA4_rep1,8,0.026578073089700997,0.005909980331812144
HPA047221_SBA4_rep1,2,0.006644518272425249,0.01509302817252748
HPA051767_SBA4_rep1,10,0.03322259136212625,0.006835551235595267
HPA056003_SBA4_rep1,25,0.08305647840531562,0.037406264330124304
HPA061433_SBA4_rep1,6,0.019933554817275746,0.0066574769829593206
HPA066946_SBA4_rep1,8,0.026578073089700997,0.006478275020726839
HPA069364_SBA4_rep1,21,0.06976744186046512,0.006839978350066979
HPA071263_SBA4_rep1,60,0.19933554817275748,0.006587117207903412
Rabbit.IgG_SBA4_rep1,15,0.04983388704318937,0.033199852495524554
HPA043942_SBA4_rep1,3,0.009966777408637873,0.009029258533456342
HPA048230_SBA4_rep1,1,0.0033222591362126247,0.006320039051461396
HPA051783_SBA4_rep1,1,0.0033222591362126247,0.004353318964305185
HPA056108_SBA4_rep1,1,0.0033222591362126247,0.0031328115531367574
HPA061845_SBA4_rep1,1,0.0033222591362126247,0.00847008219364658
HPA067333_SBA4_rep1,1,0.0033222591362126247,0.008851388315566719
HPA069511_SBA4_rep1,1,0.0033222591362126247,0.010805148218975581
HPA071200_SBA4_rep1,1,0.0033222591362126247,0.009915606168050201
HPA046152_SBA4_rep1,16,0.053156146179401995,0.008489060884027901
HPA049021_SBA4_rep1,3,0.009966777408637873,0.0043853842353270165
HPA053655_SBA4_rep1,82,0.2724252491694352,0.01054877855720406
HPA058460_SBA4_rep1,121,0.4019933554817276,0.13351908588312456
HPA045381_SBA4_rep1,2,0.006644518272425249,0.12080022850974077
HPA048823_SBA4_rep1,1,0.0033222591362126247,0.012875891746444676
HPA052171_SBA4_rep1,1,0.0033222591362126247,0.17462729172180252
HPA056897_SBA4_rep1,1,0.0033222591362126247,0.0030069575079058196
HPA063879_SBA4_rep1,1,0.0033222591362126247,0.009995761375703387
HPA067450_SBA4_rep1,2,0.006644518272425249,0.0079897122601632
HPA070283_SBA4_rep1,1,0.0033222591362126247,0.00645275014569223
HPA071175_SBA4_rep1,1,0.0033222591362126247,0.008837432155189154
HPA046135_SBA4_rep1,5,0.016611295681063124,0.12899855801008892
HPA049145_SBA4_rep1,7,0.023255813953488372,0.023970672553486186
HPA054094_SBA4_rep1,2,0.006644518272425249,0.008350489204109095
HPA058538_SBA4_rep1,1,0.0033222591362126247,0.004095787827287705
HPA046444_SBA4_rep1,2,0.006644518272425249,0.012189043115576894
HPA048884_SBA4_rep1,1,0.0033222591362126247,0.005177877752305268
HPA053433_SBA4_rep1,1,0.0033222591362126247,0.041239601852526626
HPA057596_SBA4_rep1,1,0.0033222591362126247,0.009481212392894943
HPA064145_SBA4_rep1,1,0.0033222591362126247,0.003713637880504997
HPA068464_SBA4_rep1,1,0.0033222591362126247,0.007903556773389312
HPA071026_SBA4_rep1,1,0.0033222591362126247,0.004746681763753998
HPA072575_SBA4_rep1,1,0.0033222591362126247,0.010364177688141882
HPA064300_SBA4_rep1,3,0.009966777408637873,0.013812180197889278
HPA068496_SBA4_rep1,20,0.0664451827242525,0.007831108903318871
HPA070538_SBA4_rep1,1,0.0033222591362126247,0.014175993878017972
HPA067494_SBA4_rep1,5,0.016611295681063124,0.018182948374190853
HPA006295_SBA4_rep1,1,0.0033222591362126247,0.006600395239942456
HPA003404_SBA4_rep1,2,0.006644518272425249,0.009942849716447398
HPA004754_SBA4_rep1,1,0.0033222591362126247,0.010805757154929586
HPA036287_SBA4_rep1,1,0.0033222591362126247,0.00563053679636052
HPA004120_SBA4_rep1,2,0.006644518272425249,0.006792045212103163
HPA006949_SBA4_rep1,1,0.0033222591362126247,0.012644938551888193
HPA018519_SBA4_rep1,1,0.0033222591362126247,0.006409493483770895
HPA029237_SBA4_rep1,4,0.013289036544850499,0.006934780597815364
HPA036336_SBA4_rep1,2,0.006644518272425249,0.0906530295516137
HPA041061_SBA4_rep1,1,0.0033222591362126247,0.008369053491293856
HPA051979_SBA4_rep1,3,0.009966777408637873,0.010024821818461864
HPA003049_SBA4_rep1,1,0.0033222591362126247,0.010041926116470173
HPA005997_SBA4_rep1,3,0.009966777408637873,0.011631237680783113
HPA006293_SBA4_rep1,1,0.0033222591362126247,0.6646311747293399
HPA017899_SBA4_rep1,1,0.0033222591362126247,0.0035261172602844147
HPA029145_SBA4_rep1,2,0.006644518272425249,0.010594506178550874
HPA035832_SBA4_rep1,2,0.006644518272425249,0.007229296082152773
HPA041086_SBA4_rep1,1,0.0033222591362126247,0.006494004238796889
HPA019259_SBA4_rep1,1,0.0033222591362126247,0.006663325379608511
HPA029957_SBA4_rep1,7,0.023255813953488372,0.011178479488567799
HPA036655_SBA4_rep1,1,0.0033222591362126247,0.008862495385628118
HPA041183_SBA4_rep1,2,0.006644518272425249,0.015357483186692087
HPA054825_SBA4_rep1,5,0.016611295681063124,0.007662961235692666
HPA001061_SBA4_rep1,10,0.03322259136212625,0.037480760069034134
HPA027806_SBA4_rep1,4,0.013289036544850499,0.010982344459234869
HPA002832_SBA4_rep1,2,0.006644518272425249,0.007326662495567381
HPA043475_SBA4_rep1,3,0.009966777408637873,0.025135466140193723
HPA064734_SBA4_rep1,2,0.006644518272425249,0.012780901645915228
HPA068364_SBA4_rep1,3,0.009966777408637873,0.003450019752708157
HPA071067_SBA4_rep1,1,0.0033222591362126247,0.005425110604644993
HPA073310_SBA4_rep1,2,0.006644518272425249,0.010271421884118994
HPA076029_SBA4_rep1,44,0.1461794019933555,0.024199758062574784
HPA001538_SBA4_rep1,3,0.009966777408637873,0.010341844642705881
HPA002740_SBA4_rep1,44,0.1461794019933555,0.011308741415977812
HPA014326_SBA4_rep1,5,0.016611295681063124,0.01748053707936638
HPA024468_SBA4_rep1,133,0.4418604651162791,0.06890799580924202
HPA035147_SBA4_rep1,9,0.029900332225913623,0.00567965801329687
HPA040126_SBA4_rep1,3,0.009966777408637873,0.004679726931607352
HPA041994_SBA4_rep1,5,0.016611295681063124,0.004242130913669403
HPA043761_SBA4_rep1,31,0.10299003322259136,0.005326084587536758
HPA046428_SBA4_rep1,42,0.13953488372093023,0.008649320551071317
HPA047881_SBA4_rep1,52,0.17275747508305647,0.012027655898370336
HPA050884_SBA4_rep1,43,0.14285714285714285,0.008942443641650595
HPA001522_SBA4_rep1,125,0.4152823920265781,0.03430400127098024
HPA006741_SBA4_rep1,12,0.03986710963455149,0.005664326831483931
HPA017957_SBA4_rep1,4,0.013289036544850499,0.0037398005460361813
HPA026430_SBA4_rep1,281,0.9335548172757475,0.02979352584907713
HPA032001_SBA4_rep1,5,0.016611295681063124,0.005580240691620666
HPA040719_SBA4_rep1,7,0.023255813953488372,0.0043655647957414655
HPA042131_SBA4_rep1,21,0.06976744186046512,0.005826139153501196
HPA044186_SBA4_rep1,11,0.036544850498338874,0.006618075192219883
HPA046419_SBA4_rep1,6,0.019933554817275746,0.006131983677749723
HPA049320_SBA4_rep1,5,0.016611295681063124,0.0066526757337178975
HPA051620_SBA4_rep1,9,0.029900332225913623,0.007450217772598175
HPA054862_SBA4_rep1,90,0.29900332225913623,0.009805053708199712
HPA003901_SBA4_rep1,38,0.12624584717607973,0.02255929160052612
HPA035863_SBA4_rep1,5,0.016611295681063124,0.006377821690984576
HPA040052_SBA4_rep1,18,0.059800664451827246,0.006605957590579155
HPA041542_SBA4_rep1,21,0.06976744186046512,0.007789331923444327
HPA044582_SBA4_rep1,19,0.06312292358803986,0.012661366304245
HPA045702_SBA4_rep1,14,0.046511627906976744,0.006746316817425955
HPA048982_SBA4_rep1,62,0.2059800664451827,0.009233375256267327
