153            12.250801            12.266862            12.563073            12.655919            12.320242            12.217507            12.301951            12.242362            12.303313            12.531772            12.356251            11.524663            11.496940            11.899067            11.783598            12.029707            11.826164            11.611139            11.879671            11.698058            11.829200            12.823735            12.577324            12.579378            12.607657            12.681878            12.600524            12.636223            12.927543            12.284711            12.510095            12.478968            12.412480            12.309909            12.714217            12.518114            12.531295
154            12.349294            12.285445            12.417555            12.620180            12.461767            12.135983            12.340075            12.393844            12.277203            12.730433            12.292342            11.638165            11.517463            12.057564            11.847163            12.159720            11.734781            11.644616            11.951228            11.584285            11.822530            12.693710            12.551901            12.709872            12.556010            12.754674            12.606442            12.790319            12.857140            12.474169            12.497104            12.353772            12.594608            12.482071            12.700688            12.770482            12.659014
155            12.307007            12.379930            12.287180            12.740762            12.533561            12.154441            12.275540            12.341271            12.224106            12.473922            12.294247            11.425344            11.558036            12.181519            11.875467            12.313205            11.581471            11.805406            11.978801            11.537211            11.671784            12.627062            12.624299            12.532072            12.698021            12.726618            12.729648            12.843815            13.352795            12.320736            12.482344            12.399191            12.969395            12.493073            12.334566            12.896052            12.469373
156            12.298913            12.331093            12.462357            12.663112            12.374649            12.175503            12.315912            12.353602            12.150527            12.540199            12.297163            11.588508            11.546264            12.089519            11.836216            12.130916            11.719789            11.720472            11.962086            11.662664            11.711076            12.702780            12.584184            12.619746            12.582458            12.773148            12.700626            12.841845            12.865568            12.495672            12.576734            12.238266            12.598990            12.553171            12.551650            12.675624            12.436610
157            12.263852            12.383131            12.421919            12.472459            12.356620            12.123643            12.412218            12.354150            12.243637            12.412218            12.327734            11.597490            11.557790            11.958479            11.819685            11.970263            11.843460            11.691573            11.901049            11.679564            11.843806            12.747571            12.634522            12.582614            12.478995            12.716985            12.589857            12.637849            12.708681            12.467110            12.509493            12.331562            12.601269            12.482958            12.568231            12.715513            12.610140
158            12.312356            12.350987            12.377077            12.818161            12.251739            12.235885            12.308007            12.294889            12.180331            12.822298            12.382495            11.778481            11.475561            11.954105            11.542773            11.839769            11.677816            11.771921            11.923827            11.629092            11.893095            12.686201            12.702583            12.730282            12.511810            12.506557            12.515085            12.430452            13.425941            12.437539            12.480669            12.280481            12.963298            12.374038            12.520565            13.150711            12.556661
159            12.272724            12.340806            12.490204            12.632490            12.340379            12.291799            12.351861            12.317152            12.206100            12.486721            12.335677            11.737463            11.614061            11.817731            11.737735            11.839831            11.828522            11.856921            11.858176            11.657208            11.766040            12.653902            12.686252            12.656101            12.498108            12.518386            12.552088            12.550236            12.910562            12.286170            12.421271            12.206326            12.628869            12.400203            12.470449            12.783730            12.630005
160            12.273709            12.285066            12.502296            12.733977            12.283409            12.146270            12.329948            12.270926            12.319187            12.425089            12.354419            11.780694            11.434122            11.932905            11.462530            11.994157            11.522803            11.698173            11.844469            11.481259            11.944172            12.661632            12.650679            12.657691            12.499391            12.612171            12.565623            12.532869            12.927733            12.480018            12.478504            12.214530            12.736252            12.471103            12.436853            12.772814            12.523083
161            12.299227            12.357397            12.450485            12.567278            12.387067            12.157508            12.356628            12.485098            12.283366            12.444517            12.368878            11.831293            11.693776            11.836711            11.459831            11.909756            11.508221            11.831293            11.736885            11.631819            11.905831            12.691923            12.643958            12.703640            12.449847            12.644402            12.697650            12.574651            12.743055            12.364855            12.478726            12.224941            12.520861            12.387298            12.456432            12.658759            12.625099
162            12.249425            12.366988            12.421869            12.482946            12.419166            12.312253            12.330950            12.302048            12.320988            12.370935            12.343066            11.549825            11.482051            12.059159            11.812196            12.121565            11.745263            11.708404            11.936054            11.668071            11.813568            12.665539            12.619552            12.638601            12.562626            12.734757            12.588148            12.629952            12.919549            12.267484            12.425846            12.369444            12.459166            12.384249            12.661064            12.498998            12.496094
163            12.213358            12.462628            12.544941            12.599310            12.359606            12.216985            12.352885            12.305478            12.232802            12.479918            12.336631            11.556545            11.572161            12.189919            11.824184            12.260610            11.706665            11.595584            12.067875            11.623563            11.703963            12.655136            12.646134            12.654906            12.561755            12.652372            12.628663            12.617725            12.643256            12.475942            12.415799            12.312731            12.461286            12.404125            12.597269            12.544691            12.438871
164            12.332941            12.392823            12.456471            12.514881            12.296613            12.150927            12.347787            12.315121            12.279810            12.447134            12.307556            11.480348            11.449018            12.082230            11.775948            12.285797            11.488099            11.649148            11.899310            11.417152            11.657993            12.606573            12.638528            12.790210            12.723426            12.690969            12.625670            12.640742            12.827015            12.424902            12.486378            12.354400            12.536613            12.304085            12.631359            12.647690            12.469419
165            12.330967            12.377344            12.424798            12.517726            12.401440            12.199459            12.283489            12.283489            12.243666            12.417527            12.295887            11.653227            11.566472            12.352535            11.888687            12.403677            11.692656            11.584081            12.091438            11.549736            11.683022            12.692483            12.595839            12.656534            12.586220            12.739826            12.524749            12.675635            13.025535            12.422000            12.509234            12.401584            12.510072            12.471039            12.475545            12.578468            12.364251
166            12.294289            12.375303            12.392726            12.676110            12.232326            12.190884            12.336552            12.376524            12.350675            12.504476            12.405573            11.457135            11.572359            12.485772            11.906933            12.494199            11.525856            11.615799            12.235837            11.597449            11.601135            12.664438            12.608977            12.655177            12.583802            12.740361            12.651578            12.600939            12.719283            12.328038            12.452790            12.435868            12.346585            12.463977            12.745376            12.446230            12.451855
167            12.280721            12.256896            12.441552            12.702747            12.351215            12.255375            12.365193            12.351809            12.185384            12.534322            12.337733            11.737609            11.572570            11.782723            11.712557            11.923507            11.908351            11.779596            11.895982            11.706031            11.804450            12.652545            12.661641            12.719464            12.485783            12.496130            12.595701            12.549836            12.866264            12.419845            12.431862            12.188199            12.683647            12.337603            12.486747            12.774277            12.585288
168            12.289876            12.315068            12.484492            12.616455            12.349044            12.205080            12.372599            12.308065            12.239529            12.509250            12.339845            11.684037            11.580162            11.824614            11.636660            11.890316            11.713743            11.833276            11.828083            11.607649            11.817655            12.662799            12.637029            12.682620            12.476014            12.506788            12.570987            12.608456            12.831583            12.387677            12.459987            12.294054            12.533273            12.431008            12.495682            12.697261            12.522629
169            12.261750            12.349732            12.450169            12.608770            12.352302            12.200799            12.369832            12.306926            12.237523            12.408241            12.362709            11.878458            11.501902            11.975814            11.645025            11.936309            11.619298            11.834873            11.799765            11.720238            11.867082            12.673628            12.677363            12.728289            12.553935            12.543988            12.704606            12.495254            12.777957            12.397007            12.485898            12.150405            12.515248            12.445846            12.513155            12.634065            12.596788
170            12.268264            12.364189            12.424062            12.464914            12.348283            12.256350            12.331928            12.307153            12.288864            12.442674            12.339620            11.648699            11.549614            12.159021            11.857412            12.348047            11.684435            11.560445            11.990750            11.676666            11.605703            12.717258            12.652033            12.638692            12.530953            12.779181            12.649771            12.668787            12.753836            12.423518            12.508355            12.474637            12.432624            12.334102            12.558124            12.603726            12.572515
171            12.258087            12.329680            12.488913            12.459665            12.310411            12.151995            12.341247            12.380948            12.265632            12.461178            12.318908            11.553805            11.566672            12.001262            11.810945            12.102328            11.750480            11.587329            11.922866            11.677973            11.770516            12.755612            12.700794            12.736911            12.485384            12.512375            12.622975            12.638600            12.764576            12.505459            12.510107            12.349420            12.301983            12.422755            12.645126            12.562404            12.568462
172            12.253243            12.432092            12.540981            12.523221            12.319287            12.146474            12.307629            12.344473            12.246398            12.468957            12.328692            11.543593            11.581241            12.268264            11.832260            12.397688            11.513176            11.416437            12.071244            11.594569            11.607782            12.809235            12.671551            12.789778            12.551507            12.513602            12.522189            12.601230            12.738431            12.353177            12.485262            12.198618            12.415555            12.531179            12.491524            12.549639            12.384309
173            12.320001            12.414714            12.357743            12.409887            12.349808            12.216156            12.389544            12.376654            12.301641            12.376406            12.406680            11.570589            11.541088            12.011088            11.811820            12.053715            11.854087            11.727521            11.945884            11.757009            11.784376            12.857777            12.675177            12.665850            12.546127            12.720247            12.621669            12.632862            12.768266            12.449511            12.529403            12.293759            12.477583            12.445002            12.572492            12.616364            12.396048
174            12.216864            12.357555            12.433873            12.649220            12.377140            12.230077            12.355509            12.267460            12.091640            12.592868            12.310488            11.469681            11.570533            12.159490            11.747762            12.192788            11.727133            11.641996            12.063804            11.682429            11.699962            12.652828            12.603911            12.699925            12.655043            12.844999            12.677332            12.775356            12.915721            12.445272            12.345323            12.259859            12.656848            12.460041            12.440586            12.800093            12.489456
175            12.258537            12.339163            12.755476            12.566634            12.334635            12.158123            12.344087            12.363219            12.239774            12.449290            12.302973            11.642331            11.553451            12.014244            11.825667            12.123054            11.728288            11.622226            11.964515            11.678978            11.749604            12.693397            12.687810            12.578493            12.554210            12.694326            12.571451            12.626555            12.801937            12.428881            12.492525            12.413705            12.544440            12.586798            12.504638            12.712789            12.623009
176            12.293471            12.361485            12.400667            12.592111            12.353090            12.236089            12.353690            12.383020            12.300945            12.609044            12.403456            11.758925            11.606608            11.797703            11.702922            11.884658            11.806251            11.695320            11.892079            11.718529            11.771410            12.666937            12.668217            12.684437            12.470050            12.521882            12.606196            12.473149            12.980937            12.433182            12.503563            12.312389            12.679415            12.369763            12.455908            12.838764            12.572158
177            12.286113            12.340006            12.428375            12.725564            12.369182            12.166393            12.323667            12.372183            12.248277            12.531600            12.410634            11.781231            11.585960            11.855902            11.724531            11.852908            11.773070            11.740657            11.961901            11.725827            11.745144            12.721914            12.674314            12.821447            12.525708            12.605930            12.399514            12.521603            12.898027            12.391052            12.483461            12.330480            12.605067            12.309818            12.421446            12.679935            12.581575
178            12.255011            12.478919            12.394795            12.472493            12.376273            12.150699            12.365213            12.334969            12.243496            12.446924            12.281122            11.667834            11.547923            11.996436            11.755349            12.093439            11.725417            11.650453            11.976524            11.704276            11.773386            12.677885            12.656714            12.724023            12.688775            12.651338            12.739786            12.676410            12.785317            12.444435            12.439106            12.340572            12.506838            12.419434            12.615160            12.562609            12.493534
179            12.208221            12.330261            12.407976            12.458815            12.401892            12.231508            12.313728            12.343216            12.177178            12.550787            12.267244            11.687761            11.561074            12.064496            11.761535            12.111283            11.714430            11.640377            11.922101            11.711904            11.744564            12.724347            12.671362            12.587445            12.573667            12.789705            12.680408            12.758020            12.837734            12.465154            12.536988            12.428357            12.560101            12.445864            12.639696            12.614865            12.507221
180            12.196731            12.404201            12.404884            12.712104            12.511202            12.116351            12.349430            12.345319            12.160493            12.459043            12.436941            11.470167            11.597188            12.254231            11.829485            12.415637            11.603862            11.660440            11.981254            11.614197            11.736058            12.577538            12.658443            12.633113            12.508569            12.725028            12.682864            12.602888            12.911399            12.451381            12.429276            12.338491            12.711207            12.375629            12.610351            12.647755            12.667030
181            12.168152            12.364351            12.388260            12.673498            12.550184            12.139043            12.301268            12.328925            12.145470            12.602671            12.312804            11.624982            11.582233            12.086537            11.778043            12.086138            11.738279            11.672195            11.907200            11.700782            11.743252            12.657745            12.606925            12.780384            12.605948            12.806450            12.662846            12.570153            12.877371            12.412566            12.522739            12.329748            12.595565            12.390455            12.532953            12.663531            12.556070
182            12.245306            12.276826            12.410361            12.786781            12.416924            12.130911            12.400468            12.442107            12.226098            12.627838            12.446937            11.752648            11.570878            11.810876            11.792582            11.782032            11.796957            11.740015            11.860326            11.747246            11.758927            12.606602            12.640821            12.641582            12.471019            12.538790            12.511439            12.560507            13.410379            12.214434            12.344819            12.270579            13.055700            12.392912            12.465675            13.112748            12.506847
183            12.294170            12.387910            12.448149            12.596330            12.364229            12.225627            12.356528            12.253613            12.175120            12.526939            12.238934            11.730744            11.513960            11.875774            11.659867            11.846916            11.821300            11.839632            11.882920            11.649810            11.866803            12.669083            12.656452            12.739964            12.546524            12.489390            12.468100            12.466135            12.831681            12.350445            12.502569            12.243442            12.446295            12.414887            12.466240            12.761156            12.681230
184            12.376410            12.393394            12.430422            12.619635            12.328829            12.174820            12.348238            12.280087            12.273858            12.428612            12.344200            11.687724            11.582154            11.756310            11.730968            11.763852            11.787070            11.757166            11.845142            11.773327            11.765412            12.657167            12.648700            12.611337            12.508451            12.527162            12.628950            12.534454            12.831741            12.238352            12.411834            12.243271            12.539226            12.427744            12.483829            12.738334            12.607859
185            12.288207            12.394219            12.527222            12.571418            12.322510            12.271081            12.359705            12.264608            12.237554            12.478315            12.360922            11.648371            11.576627            11.776773            11.760123            11.866772            11.866830            11.787359            11.825954            11.693276            11.747115            12.693412            12.744455            12.692714            12.472615            12.468322            12.540778            12.659305            12.774978            12.189437            12.406309            12.189881            12.590318            12.432262            12.496155            12.744252            12.630307
186            12.302626            12.335794            12.414310            12.737296            12.327715            12.243419            12.396646            12.272394            12.289289            12.561235            12.397069            11.888828            11.502592            11.971724            11.597953            11.875219            11.762650            11.592009            11.895596            11.729737            11.898970            12.701753            12.640040            12.712421            12.575336            12.572250            12.510042            12.627535            12.992792            12.423310            12.525297            12.302123            12.707191            12.372199            12.516833            12.832801            12.562472
187            12.206269            12.399781            12.532168            12.622235            12.204910            12.167740            12.385779            12.305921            12.236752            12.536720            12.382962            11.866598            11.637289            11.747821            11.736266            11.828873            11.791290            11.802420            11.889413            11.733606            11.740128            12.642200            12.681267            12.686059            12.427323            12.614353            12.594988            12.598712            12.697394            12.387595            12.531935            12.279277            12.641937            12.391382            12.590849            12.697119            12.550922
188            12.291934            12.325071            12.471368            12.617873            12.368311            12.214206            12.359495            12.343700            12.208094            12.469536            12.368637            11.810039            11.580997            11.950901            11.645903            11.858266            11.791670            11.835460            11.806380            11.629884            11.887055            12.658487            12.628789            12.703097            12.483635            12.519609            12.495225            12.591297            12.800377            12.390675            12.426954            12.215295            12.583402            12.445461            12.417259            12.759917            12.553045
189            12.222352            12.353561            12.563114            12.616230            12.251450            12.196442            12.326931            12.272280            12.215663            12.520617            12.365186            11.755154            11.576132            11.821144            11.725083            11.855584            11.855824            11.825310            11.877712            11.731355            11.813024            12.721955            12.731190            12.729874            12.583979            12.607584            12.485523            12.765010            12.851242            12.426840            12.485628            12.241107            12.667181            12.468250            12.494442            12.763007            12.519796
190            12.272492            12.288387            12.435600            12.559452            12.334695            12.234800            12.344366            12.329642            12.268441            12.491315            12.379046            11.929025            11.599092            11.837414            11.603626            11.700502            11.732335            11.564708            11.918660            11.800391            11.763599            12.667922            12.608218            12.687779            12.508449            12.603552            12.538734            12.762428            12.857240            12.406197            12.459127            12.277454            12.532235            12.408390            12.509041            12.701493            12.542259
191            12.250306            12.342993            12.384006            12.665218            12.327395            12.212990            12.322338            12.301403            12.273041            12.514136            12.345096            11.648475            11.559650            11.909304            11.681531            11.945585            11.856434            11.832440            11.960701            11.661768            11.761668            12.602998            12.703686            12.715539            12.448760            12.642099            12.526029            12.582325            12.818844            12.438563            12.438402            12.272331            12.607925            12.402156            12.456542            12.771806            12.486293
192            12.276862            12.373764            12.416914            12.522985            12.401582            12.179272            12.363095            12.345894            12.295557            12.486712            12.333226            11.759713            11.597300            11.795179            11.758717            11.825990            11.823186            11.781972            11.838430            11.753725            11.734611            12.665443            12.702477            12.626664            12.511746            12.578728            12.524040            12.577064            12.848136            12.316852            12.468815            12.250684            12.532653            12.419500            12.473657            12.719552            12.632987
193            12.309185            12.384345            12.398825            12.470030            12.344475            12.223233            12.390440            12.354222            12.266247            12.287488            12.392228            11.488334            11.528077            12.169371            11.826304            12.264504            11.645980            11.596269            11.958037            11.611192            11.726327            12.648957            12.677148            12.550667            12.618442            12.859582            12.570131            12.660913            12.784496            12.498225            12.452143            12.347103            12.548940            12.468798            12.603398            12.542116            12.464992
194            12.291003            12.363643            12.412066            12.395046            12.267796            12.275690            12.330521            12.331300            12.255168            12.423682            12.352396            11.578037            11.555415            12.034298            11.843648            12.058397            11.744068            11.569688            11.939838            11.685974            11.752082            12.674022            12.654572            12.711617            12.537696            12.811849            12.750757            12.702120            12.718539            12.451990            12.521608            12.267312            12.435474            12.288618            12.613514            12.581735            12.451500
195            12.297165            12.372104            12.302292            12.513863            12.341798            12.218231            12.310860            12.271442            12.308313            12.423184            12.489898            11.499989            11.641681            12.345197            11.915612            12.429201            11.552540            11.575337            12.155483            11.629619            11.701832            12.714739            12.471827            12.638636            12.447215            12.797141            12.687992            13.047117            12.804703            12.485404            12.435937            12.381803            12.501539            12.467843            12.479979            12.660277            12.575882
196            12.253748            12.352967            12.144109            12.335948            12.340825            12.328610            12.352967            12.568755            12.117114            12.577451            12.308914            11.777301            11.708040            12.348673            11.665388            12.424013            11.136371            11.454354            11.909479            11.346099            11.759048            12.753692            12.735480            12.636147            12.597903            12.737005            12.541603            12.677551            12.881869            12.398256            12.268719            13.284847            12.209317            12.368770            12.686618            12.590976            12.493372
197            12.231558            12.382792            12.286861            12.481166            12.397770            12.101907            12.257510            12.376693            12.303439            12.353926            12.313878            11.520124            11.494061            12.152062            11.867229            12.242958            11.659200            11.767163            11.910837            11.515467            11.714462            12.696173            12.609312            12.616803            12.418298            12.790960            12.565120            12.517126            12.874282            12.457002            12.500373            12.361633            12.514405            12.379157            12.643902            12.573224            12.604486
198            12.202580            12.309416            12.420548            12.700827            12.377116            12.208115            12.383085            12.396275            12.243477            12.538392            12.368996            11.744387            11.593433            11.791558            11.716176            11.859455            11.796382            11.829756            11.920962            11.679082            11.728147            12.614632            12.666378            12.699663            12.444719            12.514810            12.577897            12.508150            12.891046            12.439778            12.430191            12.177108            12.542123            12.503471            12.461868            12.785240            12.607994
199            12.292750            12.388823            12.376913            12.648038            12.312624            12.223551            12.360791            12.259161            12.181177            12.634736            12.416932            11.747037            11.574512            11.808972            11.694302            11.738670            11.792794            11.797303            11.876513            11.751668            11.811654            12.710836            12.645078            12.708494            12.445788            12.544974            12.530784            12.760732            13.034068            12.319824            12.461550            12.331661            12.772585            12.415475            12.495721            12.812432            12.642300
200            12.257222            12.358352            12.500768            12.742209            12.281052            12.245013            12.370583            12.319880            12.243440            12.644995            12.343667            11.729813            11.544942            11.875087            11.573409            11.813190            11.566329            11.749358            11.875087            11.537763            11.831957            12.695638            12.729128            12.674774            12.489128            12.462085            12.470088            12.693795            13.000564            12.425691            12.470374            12.201697            12.721816            12.438715            12.575462            12.934576            12.551052
201            12.256385            12.383702            12.483768            12.594658            12.393481            12.236717            12.354445            12.282315            12.236545            12.506571            12.372760            11.701018            11.619121            11.816775            11.747830            11.856369            11.786082            11.774148            11.882815            11.655075            11.777140            12.624148            12.555485            12.682470            12.557219            12.613342            12.553459            12.708246            12.710508            12.400398            12.525646            12.345102            12.505202            12.457675            12.479294            12.693395            12.553085
202            12.268119            12.353968            12.462819            12.481158            12.339642            12.261575            12.294415            12.329687            12.282538            12.395019            12.347983            11.528724            11.565730            12.065983            11.779693            12.224048            11.680534            11.685419            12.021225            11.657452            11.694202            12.726544            12.603386            12.722824            12.486332            12.516806            12.505067            12.593363            12.769129            12.422542            12.498276            12.385534            12.424077            12.415739            12.556312            12.506769            12.498203
203            12.262307            12.435282            12.405735            12.501743            12.369023            12.152553            12.415583            12.389981            12.317664            12.363038            12.404472            11.544994            11.544437            12.018860            11.809263            12.094014            11.734202            11.593424            11.973882            11.661268            11.695053            12.759472            12.710590            12.689864            12.508885            12.557702            12.609797            12.623671            12.788093            12.461666            12.518294            12.352538            12.519117            12.449316            12.547256            12.555739            12.507124
204            12.253679            12.426097            12.287979            12.430934            12.516329            12.232228            12.314167            12.321457            12.375004            12.457942            12.265029            11.602619            11.512025            12.039560            11.782469            12.170546            11.705200            11.538819            11.959260            11.698067            11.649885            12.703652            12.664809            12.648895            12.547908            12.736817            12.648189            12.685622            12.771969            12.232661            12.505739            12.363774            12.462756            12.483942            12.676430            12.689036            12.454462
205            12.291534            12.424904            12.352133            12.458747            12.381980            12.180562            12.395037            12.456922            12.354696            12.424971            12.246204            11.583675            11.585013            12.035813            11.807779            12.243524            11.607673            11.606906            11.983702            11.658215            11.720372            12.708242            12.689342            12.850249            12.525795            12.564238            12.549554            12.589569            12.778434            12.425116            12.513249            12.412303            12.442898            12.445364            12.538631            12.488671            12.406122
206            12.286642            12.418928            12.378539            12.628488            12.390213            12.182340            12.261279            12.380993            12.271792            12.455660            12.373507            11.656429            11.487167            12.048725            11.684537            12.030256            11.785181            11.677674            11.875776            11.732978            11.670117            12.616306            12.676182            12.732245            12.593764            12.754007            12.645027            12.858234            12.857211            12.490602            12.488938            12.245651            12.547733            12.500162            12.614817            12.720078            12.451327
207            12.248205            12.379716            12.413873            12.742478            12.343446            12.166653            12.447008            12.296911            12.239997            12.527070            12.425504            11.890533            11.465857            11.927677            11.537241            11.874388            11.787091            11.769725            11.857447            11.757227            11.936854            12.620231            12.615433            12.745437            12.549060            12.491293            12.558529            12.500843            12.987706            12.374438            12.396216            12.297091            12.785151            12.422961            12.421369            12.852580            12.480740
208            12.279182            12.303925            12.376509            12.656021            12.380338            12.247067            12.321080            12.370655            12.271953            12.529585            12.373402            11.872826            11.550414            11.854953            11.618918            11.880512            11.807549            11.728607            11.947539            11.822281            11.799514            12.812859            12.592240            12.681448            12.646821            12.532537            12.513533            12.608746            12.890836            12.400721            12.443341            12.291472            12.604308            12.372822            12.512899            12.776986            12.669934
209            12.223614            12.319393            12.477018            12.565367            12.281364            12.220592            12.277970            12.383913            12.177652            12.548183            12.407727            11.766528            11.643503            11.754750            11.748375            11.872820            11.833826            11.786434            11.954850            11.730107            11.776455            12.680811            12.626457            12.723343            12.459163            12.540241            12.571133            12.530958            12.891392            12.505898            12.449719            12.281764            12.614807            12.402290            12.522138            12.730087            12.609992
210            12.224360            12.338097            12.494295            12.564658            12.408683            12.209780            12.295968            12.381040            12.243857            12.532114            12.319984            11.746479            11.640319            11.805067            11.736295            11.837072            11.855114            11.814834            11.900216            11.743939            11.769165            12.583056            12.623281            12.738394            12.688191            12.606687            12.707340            12.677066            12.829074            12.286401            12.639224            12.184953            12.582603            12.742112            12.511561            12.687907            12.627901
